Destino,Origem,Classificacao,Danos,Data,Municipio,Estado,Regiao,Tipo_de_Aerodromo,Tipo_de_Ocorrencia,Lesoes_Desconhecidas_Passageiros,Lesoes_Desconhecidas_Terceiros,Lesoes_Desconhecidas_Tripulantes,Lesoes_Fatais_Passageiros,Lesoes_Fatais_Terceiros,Lesoes_Fatais_Tripulantes,Lesoes_Graves_Passageiros,Lesoes_Graves_Terceiros,Lesoes_Graves_Tripulantes,Lesoes_Leves_Passageiros,Lesoes_Leves_Terceiros,Lesoes_Leves_Tripulantes,Total_Lesoes,Atualizacao
SBMK,SBBH,Incidente,Leve,2022-09-05,"MONTES CLAROS,",MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCX,SBKP,Incidente,Nenhum,2021-03-29,PORTO ALEGRE,RS,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-05-07,PONTA PORÃ,PR,Sul,-,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-05-07,PONTA PORÃ,PR,Sul,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBHT,SBBE,Incidente,Nenhum,2022-01-29,BELÉM,PA,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBEG,SBGR,Incidente,Nenhum,2022-03-07,MANAUS,AM,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP,SBGO,Incidente,Nenhum,2021-11-04,BRASÍLIA,DF,Centro-Oeste,Público,F-NI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWGI,SBRP,Incidente,Nenhum,2022-03-10,RIBEIRÃO PRETO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBTG,SBJD,Incidente,Leve,2022-03-10,JUNDIAÍ,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SDEN,Incidente,Leve,2022-03-10,PORTO BELO,SC,Sul,Privado,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWJH,SDEN,Incidente,Leve,2022-03-10,PORTO BELO,SC,Sul,Privado,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBH,SBBR,Incidente,Nenhum,2022-06-08,BRASÍLIA,DF,Centro-Oeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBH ,SBBH ,Ocorrência Anormal,Nenhum,2023-04-15,BELO HORIZONTE,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJD,SDEN,Incidente,Leve,2023-05-15,NAVEGANTES ,SC,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBFZ,SBGL,Incidente,Nenhum,2023-04-20,FORTALEZA,CE,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGO,SBKP,Incidente,Nenhum,2022-06-20,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBEG,SBGR,Incidente,Nenhum,2022-06-25,BRASÍLIA,DF,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBVT,SBGL,Incidente,Nenhum,2022-07-22,RIO DE JANEIRO,RJ,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCG,SBSP,Incidente,Nenhum,2022-08-06,RONDONÓPOLIS,MT,Centro-Oeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRF,SBMO,Incidente,Nenhum,2022-08-08,RECIFE,PE,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMK,SBBH,Incidente,Leve,2022-09-05,"MONTES CLAROS,",MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente,Leve,2022-09-22,QUERÊNCIA,MT,Centro-Oeste,-,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBGO,Incidente,Leve,2022-10-21,GOIÂNIA,GO,Centro-Oeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
****,SWFN,Ocorrência Anormal,Nenhum,2022-10-28,NOVO ARIPUANÃ,AM,Norte,Sem Registro,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV,9PMM,Incidente,Leve,2022-11-09,SALVADOR,BA,Nordeste,Público,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSI,SBKP,Incidente,Nenhum,2022-10-15,VÁRZEA GRANDE,MT,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
APUA,APUA,Acidente,Substancial,2022-11-16,SANTA VITÓRIA DO PALMAR,RS,Sul,APUA,RE,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
***,***,Acidente,Substancial,2022-11-04,ITIQUIRA,MT,Centro-Oeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
***,***,Acidente,Substancial,2022-11-04,ITIQUIRA,MT,Centro-Oeste,-,LALT,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
SIZM,SSFB,Acidente,Substancial,2021-08-26,DOIS VIZINHOS,PR,Sul,Privado,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-03-27,GUARANI D'OESTE,SP,Sudeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2022-03-27,GUARANI D'OESTE,SP,Sudeste,-,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPR,SNHN,Acidente,Substancial,2023-02-19,CONTAGEM ,MG,Sudeste,-,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJNP ,SJNP ,Acidente,Substancial,2023-02-18,NOVO PROGRESSO,PA,Norte,Público,UNK,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
SBAU,SBSP,Incidente,Leve,2023-05-08,ARAÇATUBA ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBBH,Incidente,Leve,2021-11-07,GUARULHOS,SP,Sudeste,Público,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBE,SBFZ,Incidente,Nenhum,2022-08-29,FORTALEZA,CE,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBH ,SBBH ,Ocorrência Anormal,Nenhum,2023-04-27, BELO HORIZONTE,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIVU ,SIVU ,Acidente,Substancial,2023-05-07, VILA VELHA,ES,Sudeste,Privado,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNPA ,SBBH ,Ocorrência Anormal,Nenhum,2023-04-24,BELO HORIZONTE,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJBX ,SNWE ,Acidente,Substancial,2022-12-04,NÍSIA FLORESTA ,RN,Nordeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNLY,SJWA,Acidente,Substancial,2023-05-14,JAGUARAÇU ,MG,Sudeste,-,CFIT,0,0,0,0,0,1,0,0,0,0,0,0,1,2025-08-07 14:40:10
SBCG,SBSP,Incidente,Leve,2023-05-14,SÃO PAULO ,SP,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNHD,SBUL,Incidente,Leve,2023-05-11,UBERLÂNDIA ,MG,Sudeste,Privado,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPA,SBSP,Incidente,Nenhum,2023-05-06,PORTO ALEGRE ,RS,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBBR,Incidente,Leve,2023-06-16,GUARULHOS ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGV,SBKP,Incidente,Nenhum,2023-06-03,GOVERNADOR VALADARES ,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNFJ ,SBBH ,Ocorrência Anormal,Nenhum,2023-06-22,BELO HORIZONTE,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBR ,SBFZ,Incidente,Nenhum,2023-06-03,BRASÍLIA ,DF,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente,Nenhum,2021-06-08,SANTA BÁRBARA,MG,Sudeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP,SNAX,Incidente Grave,Nenhum,2021-06-10,SÃO PAULO,SP,Sudeste,Público,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPA ,SBRJ,Incidente,Nenhum,2023-06-21,PORTO ALEGRE ,RS,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBCJ,Incidente,Leve,2023-06-27,OURILÂNDIA DO NORTE ,PA,Norte,Sem Registro,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPS,SBSV,Incidente,Leve,2023-06-24,SALVADOR ,BA,Nordeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBNV ,SBSP ,Incidente,Nenhum,2023-07-05,SÃO PAULO ,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBEG,SWNO,Incidente,Leve,2021-03-15,MANAUS,AM,Norte,Público,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2021-03-11,PORTO VELHO,RO,Norte,-,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBVT,Incidente,Nenhum,2021-06-23,GUARULHOS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBP,SDVH,Acidente,Substancial,2022-03-17,BRAGANÇA PAULISTA,SP,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWLW,SWLW,Incidente,Leve,2022-03-22,SÃO LUÍS,MA,Nordeste,Sem Registro,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBEG,SBBV,Incidente,Nenhum,2021-06-18,BOA VISTA,RR,Norte,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBNF,Incidente,Nenhum,2022-03-11,NAVEGANTES,SC,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMK,SBBH,Incidente,Leve,2022-03-14,MONTES CLAROS,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SBSV,Acidente,Substancial,2022-03-16,Sem Registro,BA,Nordeste,-,LOC-I,0,0,0,0,0,1,0,0,0,11,0,1,13,2025-08-07 14:40:10
SBGR,SBFZ,Incidente,Leve,2022-03-20,FORTALEZA,CE,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBDB,SBCR,Incidente,Nenhum,2022-03-13,CAMPO GRANDE,MS,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJQN,Sem Registro,Acidente,Substancial,2023-05-25,QUIRINÓPOLIS ,GO,Centro-Oeste,Público,LOC-I,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJQN,Sem Registro,Acidente,Substancial,2023-05-25,QUIRINÓPOLIS ,GO,Centro-Oeste,Público,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
****,SBKP ,Ocorrência de Solo,Leve,2019-07-07,CAMPINAS,SP,Sudeste,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBFZ,SBSP,Incidente,Nenhum,2022-05-25,CONFINS,MG,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Leve,2022-05-25,BARRA DE SÃO FRANCISCO,ES,Sudeste,-,CTOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,SNOX,Acidente,Substancial,2022-09-10,ORIXIMINÁ,PA,Norte,-,SCF-PP,0,0,0,0,0,1,0,0,0,4,0,1,6,2025-08-07 14:40:10
SDAI,SSKT,Acidente,Substancial,2022-11-17,NAVEGANTES,SC,Sul,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP ,SBRF ,Incidente,Nenhum,2023-03-23,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPJ ,SBIH ,Acidente,Substancial,2023-04-23,ALTAMIRA,PA,Norte,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGL ,SBSV ,Incidente Grave,Nenhum,2023-07-28,RIO DE JANEIRO ,RJ,Sudeste,Público,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Incidente Grave,Nenhum,2023-07-28,RIO DE JANEIRO ,RJ,Sudeste,Público,MAC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2023-08-02,NAVIRAÍ ,MS,Centro-Oeste,-,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDPW ,SBBP ,Incidente,Leve,2023-08-14,PIRACICABA ,SP,Sudeste,Público,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP ,SBRJ ,Incidente,Nenhum,2023-07-21,CAMPINAS ,SP,Sudeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBNF ,SBGR ,Incidente,Leve,2023-08-06,NAVEGANTES ,SC,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJR ,SBSP ,Incidente,Nenhum,2023-08-15,SÃO PAULO ,SP,Sudeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBE,SBBE,Incidente,Nenhum,2023-09-20,BELÉM,PA,Norte,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPS,SBCF,Incidente,Nenhum,2023-04-22,PORTO SEGURO,BA,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBJP,SBGL,Incidente,Nenhum,2023-05-02,JOÃO PESSOA ,PB,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV,SBFZ,Incidente,Nenhum,2023-09-26,SALVADOR,BA,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBR,SBBE,Incidente,Nenhum,2023-05-03,BRASÍLIA,DF,Centro-Oeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCF,SBJE,Incidente,Nenhum,2023-08-20,BELO HORIZONTE ,MG,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBR,SDPA,Incidente,Nenhum,2022-07-17,BRASÍLIA,DF,Centro-Oeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIAN,SIAN,Incidente Grave,Leve,2022-07-26,RIO DE JANEIRO,RJ,Sudeste,Privado,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDWC,SDWC,Acidente,Destruída,2021-06-08,RONDONÓPOLIS,MT,Centro-Oeste,-,SCF-PP,0,0,0,1,0,1,0,0,0,0,0,0,2,2025-08-07 14:40:10
SBBP,SBBP,Acidente,Substancial,2022-03-21,BRAGANÇA PAULISTA,SP,Sudeste,-,SCF-PP,0,0,0,0,0,0,0,0,2,0,0,0,2,2025-08-07 14:40:10
SBGO,SNBS,Acidente,Substancial,2022-03-23,BALSAS,MA,Nordeste,Público,SCF-PP,0,0,0,0,0,0,0,0,0,1,0,1,2,2025-08-07 14:40:10
SBUR,SBMT,Ocorrência Anormal,Nenhum,2022-03-22,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMT,SBMT,Incidente,Leve,2022-03-31,SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSP,SBRF,Incidente,Nenhum,2022-03-19,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGL,SBSP,Incidente,Nenhum,2022-03-16,CAMPINAS,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGL,SBEG,Incidente,Leve,2022-08-10,RIO DE JANEIRO,RJ,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCT,SBPA,Incidente,Nenhum,2023-09-10,SÃO JOSÉ DOS PINHAIS,PR,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP,SBEG,Ocorrência de Solo,Nenhum,2021-03-22,MANAUS,AM,Norte,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWAG,SWEJ ,Incidente Grave,Leve,2023-01-28,MATEIROS,TO,Norte,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SWAG,SWEJ ,Incidente Grave,Leve,2023-01-28,MATEIROS,TO,Norte,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMT,SWFV,Incidente,Nenhum,2023-09-22,	SÃO PAULO,SP,Sudeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBMO,Incidente,Nenhum,2023-04-10,GUARULHOS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP,SBFZ,Incidente,Nenhum,2023-08-16,FORTALEZA,CE,Nordeste,Público,WILD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMG,SBKP,Ocorrência de Solo,Nenhum,2021-03-26,CAMPINAS,SP,Sudeste,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-12-03,SANTO ANTÔNIO DO AMPARO,MG,Sudeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-12-28,DOURADOS,MS,Centro-Oeste,Sem Registro,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-12-28,DOURADOS,MS,Centro-Oeste,Sem Registro,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Acidente,Substancial,2021-12-28,DOURADOS,MS,Centro-Oeste,Sem Registro,RE,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIBK,SBPA,Incidente Grave,Leve,2022-01-14,BAGÉ,RS,Sul,Privado,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSL,SBSP,Ocorrência Anormal,Nenhum,2017-05-09,SÃO PAULO,SP,Sudeste,Público,OTHR,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SIVU,SNNU,Incidente,Nenhum,2022-04-29,VILA VELHA,ES,Sudeste,Privado,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
Sem Registro,Sem Registro,Ocorrência de Solo,Leve,2022-05-09,MANAUS,AM,Norte,Público,RAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDRK,SDRK,Incidente,Leve,2022-08-24,RIO CLARO,SP,Sudeste,Público,LOC-G,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SDLP,SDLP,Acidente,Substancial,2022-09-11,LENÇÓIS PAULISTA,SP,Sudeste,Público,LOC-I,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-08-07 14:40:10
SBMG ,SBCT ,Incidente,Nenhum,2023-07-12,CURITIBA ,PR,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSZM ,Sem Registro,Incidente Grave,Leve,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSZM ,Sem Registro,Incidente Grave,Leve,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSZM ,Sem Registro,Incidente Grave,Leve,2023-08-25,GAÚCHA DO NORTE ,MT,Centro-Oeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBKP,SBPA,Incidente,Nenhum,2023-08-11,PORTO ALEGRE ,RS,Sul,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBAU,SBKP,Incidente,Sem Registro,2023-09-29,CAMPINAS,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGR,SBSR,Incidente,Sem Registro,2023-10-04,SÃO JOSÉ DO RIO PRETO,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCG,SBCT,Incidente,Nenhum,2023-08-22,CAMPO GRANDE,MS,Centro-Oeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCG,SBKP,Incidente,Nenhum,2023-08-06,CAMPO GRANDE ,MS,Centro-Oeste,Público,WILD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SNPA,SNPA,Incidente,Leve,2023-08-15,PARÁ DE MINAS ,MG,Sudeste,Público,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBGO,SBSV,Incidente,Nenhum,2023-08-27,GOIÂNIA,GO,Centro-Oeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBAR ,SBKP ,Incidente,Nenhum,2023-09-07,ARACAJU,SE,Nordeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCG,SSIC,Incidente,Leve,2021-11-05,CAMPO GRANDE,MS,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBPP,SBMT,Incidente Grave,Leve,2021-11-30,PONTA PORÃ,MS,Centro-Oeste,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSWF,SSWF,Incidente Grave,Leve,2021-12-01,RIBAS DO RIO PARDO,MS,Centro-Oeste,Privado,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSWF,SSWF,Incidente Grave,Leve,2021-12-01,RIBAS DO RIO PARDO,MS,Centro-Oeste,Privado,LALT,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSNH,SIFQ,Incidente,Leve,2021-12-02,FLORES DA CUNHA,RS,Sul,Privado,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBCT,SBMG,Incidente,Nenhum,2021-12-24,MARINGÁ ,PR,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSNH,SSNH,Incidente Grave,Leve,2021-12-31,NOVO HAMBURGO ,RS,Sul,Público,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBBI,SSPG,Incidente,Leve,2021-12-31,CURITIBA ,PR,Sul,Público,GCOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV,SBMT,Ocorrência Anormal,Nenhum,2021-12-26,SÃO PAULO ,SP,Sudeste,Público,Sem Registro,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBMA,SWTO,Incidente,Leve,2022-09-10,MARABÁ,PA,Norte,Público,ARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SJCM ,SNQD ,Incidente Grave,Leve,2023-07-11,ALTO SANTO ,CE,Nordeste,-,SCF-PP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBRJ ,SBKP ,Incidente,Leve,2023-06-09,CAMPINAS ,SP,Sudeste,Público,BIRD,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SBSV ,SBSP ,Incidente,Nenhum,2023-07-31,SÃO PAULO ,SP,Sudeste,-,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
SSNH ,SBNF ,Ocorrência Anormal,Nenhum,2023-08-02,NAVEGANTES ,SC,Sul,Público,SCF-NP,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-08-07 14:40:10
